fips_state,fips_county,county,countylong,state,stateabb,landarea,pop,pwpd,pwlogpd,popdens,gamma
33,5,Cheshire,Cheshire County,New Hampshire,NH,1830.36725,81925.2265625,227.2970733642578,4.58282470703125,44.758901014263664,0.0
33,7,Coos,Coos County,New Hampshire,NH,4647.923684,32607.3125,126.60689544677734,3.7932655811309814,7.01545780802024,0.0
33,9,Grafton,Grafton County,New Hampshire,NH,4425.254602,92537.078125,127.40918731689453,4.105643272399902,20.91113087214863,0.0
33,11,Hillsborough,Hillsborough County,New Hampshire,NH,2270.197483,383223.96875,841.3683471679688,6.0582499504089355,168.80644596767885,0.0
33,13,Merrimack,Merrimack County,New Hampshire,NH,2416.153059,164535.71875,270.7492980957031,4.9807515144348145,68.09821842085543,0.0
33,15,Rockingham,Rockingham County,New Hampshire,NH,1801.042583,300827.0,303.2548828125,5.440031051635742,167.02936556830983,0.0
33,17,Strafford,Strafford County,New Hampshire,NH,951.745163,121204.3046875,361.41778564453125,5.462588787078857,127.34953577851805,0.0
33,19,Sullivan,Sullivan County,New Hampshire,NH,1392.231686,42823.4765625,126.84220123291016,4.145216941833496,30.75887224312175,0.0
34,1,Atlantic,Atlantic County,New Jersey,NJ,1438.776649,280328.15625,1014.5023193359375,6.267197608947754,194.83785509365742,0.0
34,3,Bergen,Bergen County,New Jersey,NJ,602.911111,1029706.25,4424.35302734375,7.903318881988525,1707.8906512306753,0.0
34,5,Burlington,Burlington County,New Jersey,NJ,2070.157741,425879.5,656.1046142578125,6.234123229980469,205.7232120844457,0.0
34,7,Camden,Camden County,New Jersey,NJ,573.293905,525835.5,1606.5318603515625,7.207147121429443,917.2180192636097,0.0
34,9,Cape May,Cape May County,New Jersey,NJ,651.338862,92747.0703125,461.679443359375,5.628855228424072,142.39449804624127,0.0
34,11,Cumberland,Cumberland County,New Jersey,NJ,1251.898273,163094.75,636.3583374023438,5.896103382110596,130.2779574966312,0.0
34,13,Essex,Essex County,New Jersey,NJ,326.557454,779255.125,4179.91796875,8.127846717834473,2386.272661839163,0.0
34,15,Gloucester,Gloucester County,New Jersey,NJ,833.916105,308599.53125,638.663330078125,6.241528511047363,370.06064446974557,0.0
34,17,Hudson,Hudson County,New Jersey,NJ,119.64083,786527.0625,9707.96875,8.988268852233887,6574.068923627495,0.0
34,19,Hunterdon,Hunterdon County,New Jersey,NJ,1108.076939,132643.140625,201.4221954345703,5.035421371459961,119.70571352626985,0.0
34,21,Mercer,Mercer County,New Jersey,NJ,581.297755,352602.90625,1399.447998046875,6.938518524169922,606.578819919922,0.0
34,23,Middlesex,Middlesex County,New Jersey,NJ,800.864377,846108.5625,1607.2021484375,7.204835891723633,1056.494191525265,0.0
34,25,Monmouth,Monmouth County,New Jersey,NJ,1212.585319,655068.125,1040.6605224609375,6.712210178375244,540.2243576066254,0.0
34,27,Morris,Morris County,New Jersey,NJ,1193.878537,484521.9375,734.0791015625,6.36665153503418,405.8385526533676,0.0
34,29,Ocean,Ocean County,New Jersey,NJ,1627.387052,584167.0,943.8539428710938,6.631129264831543,358.96008837115903,0.0
34,31,Passaic,Passaic County,New Jersey,NJ,481.767296,498538.09375,3116.664306640625,7.719094753265381,1034.8109925460776,0.0
34,33,Salem,Salem County,New Jersey,NJ,859.517464,53667.31640625,224.36639404296875,4.809649467468262,62.438890021494664,0.0
34,35,Somerset,Somerset County,New Jersey,NJ,781.830431,300205.8125,605.083984375,6.242071151733398,383.9781627788801,0.0
34,37,Sussex,Sussex County,New Jersey,NJ,1343.564828,151126.984375,277.97998046875,5.216501235961914,112.4820933277661,0.0
34,39,Union,Union County,New Jersey,NJ,266.163527,564255.4375,2468.5341796875,7.707884311676025,2119.9577712989953,0.0
34,41,Warren,Warren County,New Jersey,NJ,923.424386,125088.3984375,497.45574951171875,5.565340042114258,135.4614414931641,0.0
35,1,Bernalillo,Bernalillo County,New Mexico,NM,3007.645106,697974.6875,1441.0302734375,7.051463603973389,232.0668373098937,0.0
35,3,Catron,Catron County,New Mexico,NM,17933.559836,3781.83544921875,3.7229092121124268,0.29942581057548523,0.2108803541406797,0.0
35,5,Chaves,Chaves County,New Mexico,NM,15713.90754,67206.4765625,535.6563720703125,5.565251350402832,4.276878707057735,0.0
35,6,Cibola,Cibola County,New Mexico,NM,11758.50518,27508.025390625,115.05401611328125,3.8374695777893066,2.339415169660622,0.0
35,7,Colfax,Colfax County,New Mexico,NM,9733.110165,13475.185546875,165.51402282714844,3.8885552883148193,1.3844686147015373,0.0
35,9,Curry,Curry County,New Mexico,NM,3640.26152,50045.44140625,458.9456481933594,5.625228404998779,13.747759915405748,0.0
35,11,De Baca,De Baca County,New Mexico,NM,6016.819475,1902.06787109375,25.140256881713867,2.1684107780456543,0.3161251353803913,0.0
35,13,Doña Ana,Doña Ana County,New Mexico,NM,9863.164217,223675.6875,611.35205078125,5.8573222160339355,22.677883342393915,0.0
35,15,Eddy,Eddy County,New Mexico,NM,10816.683024,54356.5546875,322.59271240234375,5.169109344482422,5.02525169378579,0.0
35,17,Grant,Grant County,New Mexico,NM,10259.475126,28539.6484375,172.9248046875,4.270816326141357,2.781784456514116,0.0
35,19,Guadalupe,Guadalupe County,New Mexico,NM,7847.072129,4599.455078125,70.77767181396484,3.272312641143799,0.5861364598812648,0.0
35,21,Harding,Harding County,New Mexico,NM,5504.963123,712.2783203125,4.377901077270508,0.029732558876276016,0.12938839087523893,0.0
35,23,Hidalgo,Hidalgo County,New Mexico,NM,8905.760686,4301.34716796875,43.6576042175293,2.7906832695007324,0.48298481394526327,0.0
35,25,Lea,Lea County,New Mexico,NM,11373.854756,68809.9453125,439.97412109375,5.484791278839111,6.049835063719359,0.0
35,27,Lincoln,Lincoln County,New Mexico,NM,12512.530057,20756.01171875,68.83422088623047,3.5965099334716797,1.658818130641634,0.0
35,28,Los Alamos,Los Alamos County,New Mexico,NM,282.843396,17302.8359375,335.97467041015625,5.646902084350586,61.17461528958591,0.0
35,29,Luna,Luna County,New Mexico,NM,7679.776973,24857.7421875,198.8148193359375,4.518808364868164,3.2367791766470613,0.0
35,31,McKinley,McKinley County,New Mexico,NM,14117.193195,69141.234375,174.10867309570312,3.8284544944763184,4.897661554953311,0.0
35,33,Mora,Mora County,New Mexico,NM,4988.962825,4566.04931640625,9.298171043395996,1.5998183488845825,0.9152301744012795,0.0
35,35,Otero,Otero County,New Mexico,NM,17126.456785,63599.515625,410.3330383300781,4.97514533996582,3.7135244273469845,0.0
35,37,Quay,Quay County,New Mexico,NM,7443.508573,8361.056640625,97.04359436035156,3.5789945125579834,1.1232682220523318,0.0
35,39,Rio Arriba,Rio Arriba County,New Mexico,NM,15179.590198,43423.82421875,123.51235961914062,3.972747802734375,2.8606717080195843,0.0
35,41,Roosevelt,Roosevelt County,New Mexico,NM,6335.242828,20517.39453125,292.0989074707031,4.681415557861328,3.238612171354957,0.0
35,43,Sandoval,Sandoval County,New Mexico,NM,9609.141717,172739.890625,677.4500732421875,5.979776382446289,17.976620151141848,0.0
35,45,San Juan,San Juan County,New Mexico,NM,14289.491641,137655.734375,284.351318359375,4.842684745788574,9.633354204150445,0.0
35,47,San Miguel,San Miguel County,New Mexico,NM,12228.666254,28329.126953125,343.0431823730469,4.451796054840088,2.316616249450633,0.0
35,49,Santa Fe,Santa Fe County,New Mexico,NM,4947.856149,148034.34375,504.8016662597656,5.5182061195373535,29.918885936067255,0.0
35,51,Sierra,Sierra County,New Mexico,NM,10829.248654,11243.7685546875,87.47505187988281,3.791989326477051,1.0382778079931139,0.0
35,53,Socorro,Socorro County,New Mexico,NM,17214.06165,17340.90234375,225.6813507080078,4.115156173706055,1.0073684349649115,0.0
35,55,Taos,Taos County,New Mexico,NM,5704.119383,34107.390625,113.07466888427734,4.054431915283203,5.979431413488703,0.0
35,57,Torrance,Torrance County,New Mexico,NM,8664.061332,16330.1455078125,31.855310440063477,2.8871307373046875,1.8848141630182658,0.0
35,59,Union,Union County,New Mexico,NM,9906.866302,4683.0703125,71.62643432617188,2.7411539554595947,0.4727095500980548,0.0
35,61,Valencia,Valencia County,New Mexico,NM,2762.854204,82974.625,255.49107360839844,5.257555961608887,30.032212658876876,0.0
36,1,Albany,Albany County,New York,NY,1354.120788,307631.375,1246.8720703125,6.603316307067871,227.18163529145968,0.0
36,3,Allegany,Allegany County,New York,NY,2666.029673,45610.75,65.25285339355469,3.536447048187256,17.108117911034217,0.0
36,5,Bronx,Bronx County,New York,NY,108.909571,1285618.5,15289.7109375,9.529808044433594,11804.458397875793,0.0
36,7,Broome,Broome County,New York,NY,1828.061552,203416.8125,782.8806762695312,5.909511566162109,111.27459700547327,0.0
36,9,Cattaraugus,Cattaraugus County,New York,NY,3388.424412,75486.96875,124.54610443115234,3.9872705936431885,22.277896618459376,0.0
36,11,Cayuga,Cayuga County,New York,NY,1791.19051,76272.015625,516.3748779296875,4.882556438446045,42.58174392906984,0.0
36,13,Chautauqua,Chautauqua County,New York,NY,2746.047476,132730.578125,404.57269287109375,5.026035785675049,48.33513596725594,0.0
36,15,Chemung,Chemung County,New York,NY,1055.038227,88024.125,536.2838134765625,5.575109481811523,83.43216648205866,0.0
36,17,Chenango,Chenango County,New York,NY,2314.3939,49283.5859375,99.1462173461914,3.6803061962127686,21.294381193063117,0.0
36,19,Clinton,Clinton County,New York,NY,2687.779168,81852.5,317.89703369140625,4.654411792755127,30.453580775725396,0.0
36,21,Columbia,Columbia County,New York,NY,1643.770776,60973.65234375,99.15904998779297,4.064942359924316,37.093768324635306,0.0
36,23,Cortland,Cortland County,New York,NY,1291.815777,49762.19921875,485.95050048828125,4.98429012298584,38.5211266999025,0.0
36,25,Delaware,Delaware County,New York,NY,3735.857754,48288.63671875,60.11518859863281,3.2570302486419678,12.925716100150531,0.0
36,27,Dutchess,Dutchess County,New York,NY,2060.720815,304856.625,491.2474670410156,5.68503475189209,147.93688828731513,0.0
36,29,Erie,Erie County,New York,NY,2700.648539,897387.5,1396.733642578125,6.7849626541137695,332.2859257844362,0.0
36,31,Essex,Essex County,New York,NY,4646.744234,39182.3359375,68.8725357055664,3.4876749515533447,8.432212741731032,0.0
36,33,Franklin,Franklin County,New York,NY,4219.6442,51843.96484375,118.4764633178711,3.953727960586548,12.2863356213185,0.0
36,35,Fulton,Fulton County,New York,NY,1283.234678,51160.5390625,330.91339111328125,5.0193071365356445,39.86841996994411,0.0
36,37,Genesee,Genesee County,New York,NY,1276.705469,56432.26953125,179.29135131835938,4.481241226196289,44.201478650711415,0.0
36,39,Greene,Greene County,New York,NY,1676.140495,50078.99609375,114.41410827636719,4.105945587158203,29.87756470483102,0.0
36,41,Hamilton,Hamilton County,New York,NY,4447.989353,4636.24609375,8.338408470153809,1.4944044351577759,1.0423240088520058,0.0
36,43,Herkimer,Herkimer County,New York,NY,3655.873433,64790.375,238.0567626953125,4.591807842254639,17.72226970856406,0.0
36,45,Jefferson,Jefferson County,New York,NY,3285.923214,117087.328125,329.9481201171875,4.758094787597656,35.63300798574291,0.0
36,47,Kings,Kings County,New York,NY,179.67131,2280919.5,15943.0224609375,9.637205123901367,12694.956696202638,0.0
36,49,Lewis,Lewis County,New York,NY,3301.307122,26996.58203125,43.752281188964844,3.126281976699829,8.177543328624001,0.0
36,51,Livingston,Livingston County,New York,NY,1636.254768,69330.265625,126.97679901123047,4.300136089324951,42.37131465153353,0.0
36,53,Madison,Madison County,New York,NY,1696.048608,76792.1796875,159.5265655517578,4.505373954772949,45.27711017554751,0.0
36,55,Monroe,Monroe County,New York,NY,1701.280157,736135.8125,1249.6624755859375,6.743549823760986,432.69523215863853,0.0
36,57,Montgomery,Montgomery County,New York,NY,1044.06697,53505.73828125,426.4387512207031,4.925151824951172,51.2474197715976,0.0
36,59,Nassau,Nassau County,New York,NY,737.19589,1377893.125,2487.147705078125,7.722095966339111,1869.1003893144332,0.0
36,61,New York,New York County,New York,NY,58.690498,1667316.25,25673.609375,10.134613990783691,28408.623317525777,0.0
36,63,Niagara,Niagara County,New York,NY,1352.887561,197009.171875,565.4715576171875,5.809961318969727,145.62124566314938,0.0
36,65,Oneida,Oneida County,New York,NY,3139.921947,226730.8125,567.960205078125,5.492794990539551,72.20906007444778,0.0
36,67,Onondaga,Onondaga County,New York,NY,2016.013104,467721.375,1028.2008056640625,6.403637409210205,232.00314227719423,0.0
36,69,Ontario,Ontario County,New York,NY,1668.081009,105789.296875,174.79522705078125,4.672282695770264,63.41975977438875,0.0
36,71,Orange,Orange County,New York,NY,2103.886749,387298.59375,529.7933349609375,5.820565700531006,184.08718717111898,0.0
36,73,Orleans,Orleans County,New York,NY,1013.366843,41296.5,125.5483169555664,4.248843193054199,40.75177738966144,0.0
36,75,Oswego,Oswego County,New York,NY,2464.751381,121200.1171875,230.01763916015625,4.648297309875488,49.17336414609356,0.0
36,77,Otsego,Otsego County,New York,NY,2594.487145,60918.09765625,133.03199768066406,3.9058613777160645,23.479822505056195,0.0
36,79,Putnam,Putnam County,New York,NY,596.542964,106588.0546875,293.1563415527344,5.490341663360596,178.67624147772196,0.0
36,81,Queens,Queens County,New York,NY,281.734463,2246042.0,10256.4326171875,9.156944274902344,7972.194725783334,0.0
36,83,Rensselaer,Rensselaer County,New York,NY,1689.852106,161242.125,755.4515380859375,5.6745381355285645,95.41789155837523,0.0
36,85,Richmond,Richmond County,New York,NY,148.976885,438349.78125,3618.561279296875,8.13492202758789,2942.401307759925,0.0
36,87,Rockland,Rockland County,New York,NY,449.218387,317973.125,1336.5396728515625,7.0128679275512695,707.8363980680069,0.0
36,89,St. Lawrence,St. Lawrence County,New York,NY,6939.877189,115434.078125,175.24220275878906,4.131165027618408,16.63344681487562,0.0
36,91,Saratoga,Saratoga County,New York,NY,2097.879145,224083.03125,307.8115539550781,5.397394180297852,106.81408020288987,0.0
36,93,Schenectady,Schenectady County,New York,NY,529.862595,161459.265625,1290.7830810546875,6.720803737640381,304.7191236909259,0.0
36,95,Schoharie,Schoharie County,New York,NY,1610.503569,33227.78125,65.38248443603516,3.50237774848938,20.631920282320095,0.0
36,97,Schuyler,Schuyler County,New York,NY,850.405405,17682.22265625,42.521827697753906,3.3652544021606445,20.79269787361006,0.0
36,99,Seneca,Seneca County,New York,NY,838.403628,46828.88671875,365.9563293457031,4.959088325500488,55.85482356566091,0.0
36,101,Steuben,Steuben County,New York,NY,3601.520291,99690.546875,185.2887420654297,4.218287467956543,27.68012917326085,0.0
36,103,Suffolk,Suffolk County,New York,NY,2361.568402,1501313.5,1229.8985595703125,6.909714221954346,635.7272983194327,0.0
36,105,Sullivan,Sullivan County,New York,NY,2507.463739,77945.078125,98.5599365234375,4.0298752784729,31.085226443228738,0.0
36,107,Tioga,Tioga County,New York,NY,1343.19453,45035.73046875,96.22369384765625,4.011288642883301,33.528822119868224,0.0
36,109,Tompkins,Tompkins County,New York,NY,1229.314959,103061.0546875,696.33984375,5.489659309387207,83.83616739792718,0.0
36,111,Ulster,Ulster County,New York,NY,2911.75796,182091.1875,263.6274719238281,4.971680164337158,62.53651230681275,0.0
36,113,Warren,Warren County,New York,NY,2246.082355,71774.5,459.5826416015625,5.229227066040039,31.955417770066582,0.0
36,115,Washington,Washington County,New York,NY,2152.713603,56455.3671875,97.1709213256836,3.9080491065979004,26.225210408307156,0.0
36,117,Wayne,Wayne County,New York,NY,1563.912968,93028.9921875,124.144287109375,4.488367080688477,59.4847629574103,0.0
36,119,Westchester,Westchester County,New York,NY,1115.21958,889362.875,2317.18603515625,7.307626247406006,797.4778159831089,0.0
36,121,Wyoming,Wyoming County,New York,NY,1535.219547,41949.12109375,111.72245788574219,3.9457244873046875,27.32450949815193,0.0
36,123,Yates,Yates County,New York,NY,875.801459,24357.98828125,95.6405029296875,3.8976221084594727,27.812226196862273,0.0
37,1,Alamance,Alamance County,North Carolina,NC,1096.718106,165000.890625,426.2622375488281,5.604170322418213,150.44968230423288,0.0
37,3,Alexander,Alexander County,North Carolina,NC,673.358168,41255.00390625,112.84135437011719,4.452140808105469,61.26754804027268,0.0
37,5,Alleghany,Alleghany County,North Carolina,NC,607.139719,11955.3154296875,33.39961242675781,3.2137506008148193,19.691209544614722,0.0
37,7,Anson,Anson County,North Carolina,NC,1376.478136,28011.234375,63.47102355957031,3.682206153869629,20.34993048011625,0.0
37,9,Ashe,Ashe County,North Carolina,NC,1100.930108,28435.2734375,49.48442077636719,3.545062780380249,25.828409297622734,0.0
37,11,Avery,Avery County,North Carolina,NC,640.602134,19177.77734375,55.068138122558594,3.7412919998168945,29.937111236270095,0.0
37,13,Beaufort,Beaufort County,North Carolina,NC,2155.109574,48731.3359375,117.07955169677734,4.067549705505371,22.611999188074694,0.0
37,15,Bertie,Bertie County,North Carolina,NC,1810.858586,23432.77734375,34.63054656982422,3.0780842304229736,12.940147576907476,0.0
37,17,Bladen,Bladen County,North Carolina,NC,2265.887723,36447.03515625,39.58940887451172,3.284095048904419,16.08510200496373,0.0
37,19,Brunswick,Brunswick County,North Carolina,NC,2199.399191,128922.625,161.15924072265625,4.801512718200684,58.61720124639257,0.0
37,21,Buncombe,Buncombe County,North Carolina,NC,1700.318985,247478.921875,375.28497314453125,5.585239410400391,145.54852592850392,0.0
37,23,Burke,Burke County,North Carolina,NC,1311.146877,95699.296875,168.94961547851562,4.859745502471924,72.98899807012239,0.0
37,25,Cabarrus,Cabarrus County,North Carolina,NC,935.65018,198869.96875,457.9810791015625,5.867063045501709,212.5473526334383,0.0
37,27,Caldwell,Caldwell County,North Carolina,NC,1222.192494,90565.390625,213.4751434326172,5.053828239440918,74.10075832539027,0.0
37,29,Camden,Camden County,North Carolina,NC,622.44868,12239.6328125,43.91966247558594,3.538769006729126,19.663681851650807,0.0
37,31,Carteret,Carteret County,North Carolina,NC,1314.684783,70905.125,227.35386657714844,5.045340061187744,53.933175402091805,0.0
37,33,Caswell,Caswell County,North Carolina,NC,1101.694778,23163.232421875,31.264286041259766,3.2440950870513916,21.025090510027812,0.0
37,35,Catawba,Catawba County,North Carolina,NC,1039.550834,148870.40625,279.8623352050781,5.338303089141846,143.20647089202376,0.0
37,37,Chatham,Chatham County,North Carolina,NC,1765.64843,73569.4609375,119.60814666748047,4.25474214553833,41.66710636584657,0.0
37,39,Cherokee,Cherokee County,North Carolina,NC,1179.845619,27433.75,52.31413269042969,3.642263174057007,23.251982766399543,0.0
37,41,Chowan,Chowan County,North Carolina,NC,447.17993,14534.0703125,118.12984466552734,4.155900478363037,32.50161587641019,0.0
37,43,Clay,Clay County,North Carolina,NC,556.804505,10410.927734375,42.234580993652344,3.5282649993896484,18.697635599006155,0.0
37,45,Cleveland,Cleveland County,North Carolina,NC,1202.31134,96843.8046875,160.4046173095703,4.742414474487305,80.54802567819081,0.0
37,47,Columbus,Columbus County,North Carolina,NC,2429.722359,57161.9296875,51.69808578491211,3.6162338256835938,23.526115844374136,0.0
37,49,Craven,Craven County,North Carolina,NC,1830.014535,109154.2265625,309.65631103515625,5.211142063140869,59.64664458935568,0.0
37,51,Cumberland,Cumberland County,North Carolina,NC,1690.129718,323053.5,608.1774291992188,6.098104000091553,191.14124588157796,0.0
37,53,Currituck,Currituck County,North Carolina,NC,678.350084,25492.19140625,80.09954071044922,4.04878568649292,37.579698164008775,0.0
37,55,Dare,Dare County,North Carolina,NC,992.557887,35754.83203125,306.6361083984375,5.447957515716553,36.02291866252633,0.0
37,57,Davidson,Davidson County,North Carolina,NC,1432.727271,175207.328125,234.44505310058594,5.156994819641113,122.28937891487934,0.0
37,59,Davie,Davie County,North Carolina,NC,682.965396,44660.6953125,117.80278015136719,4.474074363708496,65.39232525406015,0.0
37,61,Duplin,Duplin County,North Carolina,NC,2110.215814,62535.01171875,54.74085998535156,3.677588701248169,29.634415259267882,0.0
37,63,Durham,Durham County,North Carolina,NC,741.994332,292860.15625,813.9774780273438,6.475987911224365,394.6932525220422,0.0
37,65,Edgecombe,Edgecombe County,North Carolina,NC,1309.064804,56835.2109375,236.15052795410156,4.673797130584717,43.41665192115271,0.0
37,67,Forsyth,Forsyth County,North Carolina,NC,1056.221627,367690.25,615.6726684570312,6.222226619720459,348.1184635883242,0.0
37,69,Franklin,Franklin County,North Carolina,NC,1273.757138,67432.9609375,93.79298400878906,4.280551910400391,52.94020259103742,0.0
37,71,Gaston,Gaston County,North Carolina,NC,921.386282,216916.125,394.25396728515625,5.740041255950928,235.42365372442129,0.0
37,73,Gates,Gates County,North Carolina,NC,882.181716,11558.0576171875,22.0070858001709,2.9060966968536377,13.101674414194614,0.0
37,75,Graham,Graham County,North Carolina,NC,756.189024,9182.880859375,37.01572799682617,3.1689906120300293,12.14363151001647,0.0
37,77,Granville,Granville County,North Carolina,NC,1377.850155,61889.4453125,125.10713958740234,4.357264518737793,44.91739910026718,0.0
37,79,Greene,Greene County,North Carolina,NC,690.839648,22749.2734375,53.36686325073242,3.725163698196411,32.92988974121531,0.0
37,81,Guilford,Guilford County,North Carolina,NC,1672.939034,516055.75,765.418701171875,6.332406997680664,308.47253815705994,0.0
37,83,Halifax,Halifax County,North Carolina,NC,1874.472932,52138.65625,173.34288024902344,4.381986618041992,27.815102240164013,0.0
37,85,Harnett,Harnett County,North Carolina,NC,1541.100224,127748.328125,162.69107055664062,4.7717976570129395,82.89423759437466,0.0
37,87,Haywood,Haywood County,North Carolina,NC,1433.713829,60326.05078125,150.03150939941406,4.658407688140869,42.07677261739658,0.0
37,89,Henderson,Henderson County,North Carolina,NC,965.918074,118333.234375,269.6479187011719,5.314242362976074,122.50856212366516,0.0
37,91,Hertford,Hertford County,North Carolina,NC,914.689324,24247.55859375,96.70002746582031,4.01541805267334,26.50906483494717,0.0
37,93,Hoke,Hoke County,North Carolina,NC,1010.416546,55686.921875,188.12417602539062,4.890658378601074,55.11283647862987,0.0
37,95,Hyde,Hyde County,North Carolina,NC,1585.966935,5880.99853515625,26.47286605834961,2.481316566467285,3.7081470019147975,0.0
37,97,Iredell,Iredell County,North Carolina,NC,1487.420594,186207.65625,286.14349365234375,5.3206048011779785,125.18830047205869,0.0
37,99,Jackson,Jackson County,North Carolina,NC,1271.961083,43534.70703125,138.7270050048828,4.27559757232666,34.22644577188688,0.0
37,101,Johnston,Johnston County,North Carolina,NC,2049.252369,197711.609375,184.81874084472656,4.921323299407959,96.47987352161994,0.0
37,103,Jones,Jones County,North Carolina,NC,1220.836962,11455.740234375,25.83461570739746,2.7906389236450195,9.38351359841528,0.0
37,105,Lee,Lee County,North Carolina,NC,660.607408,63762.1015625,230.2041015625,5.014416217803955,96.52041559076795,0.0
37,107,Lenoir,Lenoir County,North Carolina,NC,1033.630022,60157.65625,196.01629638671875,4.661011695861816,58.20037631414696,0.0
37,109,Lincoln,Lincoln County,North Carolina,NC,766.230937,79023.453125,183.714111328125,4.961376190185547,103.13268403700593,0.0
37,111,McDowell,McDowell County,North Carolina,NC,1139.477323,47212.23828125,109.50434875488281,4.288405895233154,41.43324077477055,0.0
37,113,Macon,Macon County,North Carolina,NC,1335.344512,35540.94140625,85.8741683959961,3.975019931793213,26.615559570480343,0.0
37,115,Madison,Madison County,North Carolina,NC,1164.497715,23167.720703125,45.287757873535156,3.44443678855896,19.895033201610875,0.0
37,117,Martin,Martin County,North Carolina,NC,1182.13516,23248.44921875,90.51158905029297,3.7332704067230225,19.66648992890965,0.0
37,119,Mecklenburg,Mecklenburg County,North Carolina,NC,1356.068834,1045649.375,1039.4713134765625,6.832223415374756,771.0887152502762,0.0
37,121,Mitchell,Mitchell County,North Carolina,NC,573.036225,14239.83984375,49.056060791015625,3.5788450241088867,24.849807433639995,0.0
37,123,Montgomery,Montgomery County,North Carolina,NC,1273.075615,27720.708984375,57.22214889526367,3.620875835418701,21.774597406278183,0.0
37,125,Moore,Moore County,North Carolina,NC,1806.973893,92555.40625,159.9613494873047,4.605898380279541,51.22121941470684,0.0
37,127,Nash,Nash County,North Carolina,NC,1399.742823,99506.9609375,256.4007568359375,4.933532238006592,71.0894596510462,0.0
37,129,New Hanover,New Hanover County,North Carolina,NC,497.927594,224166.734375,791.4179077148438,6.51218843460083,450.19946087784,0.0
37,131,Northampton,Northampton County,North Carolina,NC,1389.988119,22856.408203125,39.40282440185547,3.303018808364868,16.44359969031145,0.0
37,133,Onslow,Onslow County,North Carolina,NC,1973.754758,189380.671875,374.5861511230469,5.493598937988281,95.94944412795178,0.0
37,135,Orange,Orange County,North Carolina,NC,1029.672897,143103.625,662.5401000976562,5.866237640380859,138.9796948302117,0.0
37,137,Pamlico,Pamlico County,North Carolina,NC,871.546184,13016.8671875,45.4342041015625,3.3441481590270996,14.935372819554448,0.0
37,139,Pasquotank,Pasquotank County,North Carolina,NC,587.616451,42617.015625,276.3544616699219,5.127547740936279,72.52522551483162,0.0
37,141,Pender,Pender County,North Carolina,NC,2256.645338,58779.6796875,94.9002685546875,4.101833343505859,26.04737159964833,0.0
37,143,Perquimans,Perquimans County,North Carolina,NC,640.169367,14790.6123046875,55.91133117675781,3.5657167434692383,23.10421751981066,0.0
37,145,Person,Person County,North Carolina,NC,1016.140154,39697.95703125,108.79936218261719,4.140388011932373,39.0674031283779,0.0
37,147,Pitt,Pitt County,North Carolina,NC,1689.629354,184224.65625,572.0987548828125,5.762539386749268,109.03258505415384,0.0
37,149,Polk,Polk County,North Carolina,NC,615.606314,19593.857421875,56.858604431152344,3.807215452194214,31.82855174853681,0.0
37,151,Randolph,Randolph County,North Carolina,NC,2026.229975,146596.546875,194.08572387695312,4.782805442810059,72.34941180603154,0.0
37,153,Richmond,Richmond County,North Carolina,NC,1226.849546,45844.515625,182.1063690185547,4.625621318817139,37.367675420731665,0.0
37,155,Robeson,Robeson County,North Carolina,NC,2453.435687,139993.75,130.03179931640625,4.485449314117432,57.0602892677333,0.0
37,157,Rockingham,Rockingham County,North Carolina,NC,1464.997156,94308.1796875,144.14517211914062,4.55513858795166,64.37430905667915,0.0
37,159,Rowan,Rowan County,North Carolina,NC,1324.727249,146107.5,259.017578125,5.194149017333984,110.29251501416047,0.0
37,161,Rutherford,Rutherford County,North Carolina,NC,1464.476077,70909.78125,113.8934555053711,4.377617835998535,48.41989730228963,0.0
37,163,Sampson,Sampson County,North Carolina,NC,2449.357434,63064.23828125,59.63018798828125,3.64036226272583,25.74725820161779,0.0
37,165,Scotland,Scotland County,North Carolina,NC,826.57008,37574.140625,136.93324279785156,4.414819717407227,45.4579007081892,0.0
37,167,Stanly,Stanly County,North Carolina,NC,1023.39069,60540.953125,139.63739013671875,4.476301670074463,59.15722481802136,0.0
37,169,Stokes,Stokes County,North Carolina,NC,1162.941527,51644.85546875,97.5555419921875,4.154272079467773,44.408815292697,0.0
37,171,Surry,Surry County,North Carolina,NC,1382.386028,69101.015625,112.286865234375,4.357470989227295,49.986772309159946,0.0
37,173,Swain,Swain County,North Carolina,NC,1366.810463,15020.6787109375,61.0573844909668,3.713909149169922,10.98958423099041,0.0
37,175,Transylvania,Transylvania County,North Carolina,NC,979.930393,34703.36328125,151.533447265625,4.401956558227539,35.4141105624938,0.0
37,177,Tyrrell,Tyrrell County,North Carolina,NC,1012.103918,4570.19580078125,20.114919662475586,2.626664638519287,4.5155400739998415,0.0
37,179,Union,Union County,North Carolina,NC,1638.745719,250160.125,396.958984375,5.644018650054932,152.65341175240624,0.0
37,181,Vance,Vance County,North Carolina,NC,653.713542,44726.0078125,221.47056579589844,4.837071895599365,68.41835901955356,0.0
37,183,Wake,Wake County,North Carolina,NC,2162.195848,1064409.0,885.8685302734375,6.580814361572266,492.2814929020251,0.0
37,185,Warren,Warren County,North Carolina,NC,1112.117463,20985.42578125,38.67087936401367,3.3328940868377686,18.869792516916892,0.0
37,187,Washington,Washington County,North Carolina,NC,897.456203,12406.529296875,65.94454956054688,3.6368472576141357,13.824105572397498,0.0
