fips_state,fips_county,county,countylong,state,stateabb,landarea,pop,pwpd,pwlogpd,popdens,gamma
20,129,Morton,Morton County,Kansas,KS,1889.993633,3088.26123046875,430.32025146484375,4.971532821655273,1.634006155653938,0.7387662076698844
20,131,Nemaha,Nemaha County,Kansas,KS,1858.12794,9643.8134765625,290.58648681640625,4.0353264808654785,5.190069676559785,0.5347389973976405
20,133,Neosho,Neosho County,Kansas,KS,1480.129683,16096.5830078125,553.1132202148438,5.028279781341553,10.875116682470113,0.5382393593812778
20,135,Ness,Ness County,Kansas,KS,2783.562233,2929.1826171875,222.79734802246094,3.940157413482666,1.0523143986008736,0.6751912508526314
20,137,Norton,Norton County,Kansas,KS,2274.122713,5493.03662109375,467.2980041503906,4.936192512512207,2.415453040283561,0.6811802797024153
20,139,Osage,Osage County,Kansas,KS,1827.253333,15859.3603515625,252.27561950683594,4.181521892547607,8.679344054348757,0.44864460966956776
20,141,Osborne,Osborne County,Kansas,KS,2311.604928,3548.65576171875,257.21868896484375,4.17177677154541,1.5351480344822788,0.6611799712366276
20,143,Ottawa,Ottawa County,Kansas,KS,1866.683176,5993.1640625,309.92578125,4.0200605392456055,3.2105952094893686,0.606734737102695
20,145,Pawnee,Pawnee County,Kansas,KS,1953.531647,6770.18359375,538.2745971679688,5.14792537689209,3.4656124481765307,0.6658594308199929
20,147,Phillips,Phillips County,Kansas,KS,2294.395646,5411.8623046875,329.67291259765625,4.344956398010254,2.3587310733100564,0.6383863628347399
20,149,Pottawatomie,Pottawatomie County,Kansas,KS,2177.507164,23169.294921875,404.2397155761719,4.785755157470703,10.640284130828697,0.47324890218845483
20,151,Pratt,Pratt County,Kansas,KS,1903.740948,9615.2412109375,624.8714599609375,5.248977184295654,5.050708827290245,0.6380147780792357
20,153,Rawlins,Rawlins County,Kansas,KS,2769.775708,2294.9365234375,208.2129669189453,3.268977642059326,0.8285640302241758,0.6972317691895913
20,155,Reno,Reno County,Kansas,KS,3251.231982,63766.3125,846.2650146484375,5.829272270202637,19.612969130789022,0.4655298462599746
20,157,Republic,Republic County,Kansas,KS,1857.998461,4578.7275390625,224.2355499267578,3.72934627532959,2.4643333324389123,0.5992590215509396
20,159,Rice,Rice County,Kansas,KS,1880.936103,9674.15234375,473.3368835449219,4.970362663269043,5.143264743720005,0.5997883484397956
20,161,Riley,Riley County,Kansas,KS,1579.116617,72887.90625,1778.3197021484375,6.877049922943115,46.15739297865929,0.4957983730897641
20,163,Rooks,Rooks County,Kansas,KS,2306.454196,4885.76708984375,387.2573547363281,4.632203578948975,2.1183022399998053,0.6726282401509144
20,165,Rush,Rush County,Kansas,KS,1858.997555,3164.501220703125,244.19776916503906,4.109722137451172,1.7022621746821636,0.6596914087612177
20,167,Russell,Russell County,Kansas,KS,2295.402862,6728.3828125,453.0028076171875,4.944303512573242,2.931242669375046,0.6513361880660415
20,169,Saline,Saline County,Kansas,KS,1865.418116,56068.71875,1242.0604248046875,6.525876998901367,30.056917679253417,0.4941329570458145
20,171,Scott,Scott County,Kansas,KS,1858.536839,4795.71875,609.2281494140625,5.2172160148620605,2.580373253499981,0.7259018575126147
20,173,Sedgwick,Sedgwick County,Kansas,KS,2582.031938,518914.875,1330.8192138671875,6.865725994110107,200.9715167977136,0.24061953257088978
20,175,Seward,Seward County,Kansas,KS,1656.693307,22938.740234375,1232.5535888671875,6.569016933441162,13.846099418312553,0.6055705733402584
20,177,Shawnee,Shawnee County,Kansas,KS,1409.012933,180531.34375,1061.16455078125,6.461066246032715,128.12610837121395,0.2915750485048793
20,179,Sheridan,Sheridan County,Kansas,KS,2320.518304,2457.366943359375,283.5345153808594,3.4703171253204346,1.0589733074388947,0.7213370110460304
20,181,Sherman,Sherman County,Kansas,KS,2735.193249,5606.5947265625,590.7750244140625,5.143181324005127,2.0497983930796475,0.7156588904798986
20,183,Smith,Smith County,Kansas,KS,2319.241781,3513.009033203125,262.5821533203125,3.795377254486084,1.514723071127324,0.6652902431787554
20,185,Stafford,Stafford County,Kansas,KS,2051.389756,4212.01953125,254.00057983398438,4.074705123901367,2.0532517133472514,0.6317518079024446
20,187,Stanton,Stanton County,Kansas,KS,1762.103387,2131.843505859375,368.14105224609375,4.506465435028076,1.2098288452239239,0.7650235310130901
20,189,Stevens,Stevens County,Kansas,KS,1883.593917,5800.7333984375,531.017578125,5.077392578125,3.079609328785861,0.6829379934641899
20,191,Sumner,Sumner County,Kansas,KS,3060.472194,22810.224609375,395.8686218261719,4.734406471252441,7.453171655698761,0.4949267593902942
20,193,Thomas,Thomas County,Kansas,KS,2783.425127,7637.7841796875,517.923095703125,5.103017330169678,2.744023579294037,0.6607127143978639
20,195,Trego,Trego County,Kansas,KS,2303.727352,2829.936279296875,306.83294677734375,3.981724739074707,1.2284163214193045,0.7130425609278583
20,197,Wabaunsee,Wabaunsee County,Kansas,KS,2057.320865,7327.33642578125,178.82290649414062,3.501086950302124,3.561591461223648,0.5133184658550911
20,199,Wallace,Wallace County,Kansas,KS,2366.348284,1351.28173828125,131.44358825683594,2.989032506942749,0.5710409356973801,0.7000643347942099
20,201,Washington,Washington County,Kansas,KS,2317.418815,5420.869140625,178.87747192382812,3.5601468086242676,2.3391840549223297,0.5597292193646416
20,203,Wichita,Wichita County,Kansas,KS,1861.078197,2078.3583984375,290.42291259765625,4.12468957901001,1.1167496356616013,0.7386082161897705
20,205,Wilson,Wilson County,Kansas,KS,1477.38575,8895.95703125,284.5849609375,4.294748306274414,6.021417920979677,0.5283219596132804
20,207,Woodson,Woodson County,Kansas,KS,1289.344336,3078.275634765625,165.82733154296875,3.3972597122192383,2.3874736552653726,0.5921218987274648
20,209,Wyandotte,Wyandotte County,Kansas,KS,392.739405,158859.34375,1271.208984375,6.8396196365356445,404.4904629572375,0.1917072608539824
21,1,Adair,Adair County,Kentucky,KY,1049.691067,19182.44921875,173.06558227539062,3.7364118099212646,18.274375977660863,0.3231871408140501
21,3,Allen,Allen County,Kentucky,KY,891.838779,20972.169921875,134.0625762939453,3.7967374324798584,23.515651500813465,0.2562295751923298
21,5,Anderson,Anderson County,Kentucky,KY,523.607691,22648.640625,559.1614990234375,5.23705530166626,43.25498080775899,0.4087895239316728
21,7,Ballard,Ballard County,Kentucky,KY,639.387454,8291.82421875,124.45277404785156,3.683346748352051,12.96838742592844,0.3500360767275159
21,9,Barren,Barren County,Kentucky,KY,1262.837133,43859.46875,291.0078430175781,4.535955429077148,34.73089886564177,0.2976734362145683
21,11,Bath,Bath County,Kentucky,KY,722.08143,11711.306640625,65.54191589355469,3.37428879737854,16.21881709466618,0.21216777394449685
21,13,Bell,Bell County,Kentucky,KY,929.965649,27754.009765625,292.45452880859375,4.649169445037842,29.84412359259627,0.3339096098515874
21,15,Boone,Boone County,Kentucky,KY,637.873437,138207.421875,1029.27294921875,6.492253303527832,216.6690347304743,0.24128260780322416
21,17,Bourbon,Bourbon County,Kentucky,KY,750.439352,19972.4296875,481.9540710449219,5.006914138793945,26.614315513000978,0.43747905438508766
21,19,Boyd,Boyd County,Kentucky,KY,414.054164,48868.8359375,704.0845947265625,5.90805721282959,118.02522516715953,0.29638253721119023
21,21,Boyle,Boyle County,Kentucky,KY,467.104121,28571.291015625,534.5065307617188,5.4627838134765625,61.1668570905736,0.3526755126932796
21,23,Bracken,Bracken County,Kentucky,KY,525.033515,8620.189453125,102.80291748046875,3.414539337158203,16.418360365290205,0.2928753552798499
21,25,Breathitt,Breathitt County,Kentucky,KY,1275.352765,12798.341796875,71.9749755859375,3.109349250793457,10.035138628389612,0.27551835938179353
21,27,Breckinridge,Breckinridge County,Kentucky,KY,1475.790362,20448.85546875,103.09002685546875,3.392559289932251,13.856206135563582,0.2750285434967883
21,29,Bullitt,Bullitt County,Kentucky,KY,769.306781,79962.1796875,637.82470703125,5.801632881164551,103.94056267586701,0.273003860845156
21,31,Butler,Butler County,Kentucky,KY,1103.571982,12477.556640625,100.90754699707031,3.2164807319641113,11.30651814665679,0.3124078569672737
21,33,Caldwell,Caldwell County,Kentucky,KY,893.00203,12934.6708984375,257.53424072265625,4.147885799407959,14.484480957380914,0.4235833794324977
21,35,Calloway,Calloway County,Kentucky,KY,997.224264,38363.3359375,656.6405639648438,5.150608062744141,38.47011883126422,0.41090007629053205
21,37,Campbell,Campbell County,Kentucky,KY,391.968572,92467.0546875,1403.394775390625,6.596441268920898,235.9042568532765,0.2986382485892214
21,39,Carlisle,Carlisle County,Kentucky,KY,490.647294,4818.1142578125,58.81250762939453,3.063514471054077,9.819914053806032,0.2888995438023
21,41,Carroll,Carroll County,Kentucky,KY,332.995861,11186.251953125,445.84490966796875,4.963892459869385,33.59276574649377,0.4451795205784985
21,43,Carter,Carter County,Kentucky,KY,1060.587154,28006.21875,164.3040008544922,4.004363059997559,26.406334118204867,0.2624121237271135
21,45,Casey,Casey County,Kentucky,KY,1150.572403,16034.3935546875,81.81424713134766,3.1404168605804443,13.936014381084979,0.2511309863213435
21,47,Christian,Christian County,Kentucky,KY,1858.341167,73683.4921875,737.488525390625,5.675746917724609,39.650142555067234,0.38833337035363447
21,49,Clark,Clark County,Kentucky,KY,653.939112,36276.2734375,743.4899291992188,5.728822231292725,55.473472639605625,0.4003462386661492
21,51,Clay,Clay County,Kentucky,KY,1215.472435,20296.724609375,90.88206481933594,3.5943546295166016,16.698630116918284,0.238527733742724
21,53,Clinton,Clinton County,Kentucky,KY,510.875755,10492.8779296875,109.7060775756836,3.6789329051971436,20.53900156151959,0.2686730866570906
21,55,Crittenden,Crittenden County,Kentucky,KY,932.300421,9393.9560546875,166.09494018554688,3.5525741577148438,10.076104057328855,0.4098470295294294
21,57,Cumberland,Cumberland County,Kentucky,KY,790.45307,6641.2421875,85.20903015136719,3.034832239151001,8.401817185048063,0.34718959072871525
21,59,Daviess,Daviess County,Kentucky,KY,1187.22781,98448.9765625,925.7733764648438,6.070926666259766,82.92340840845027,0.3408085481021868
21,61,Edmonson,Edmonson County,Kentucky,KY,784.468358,12276.8291015625,38.2750358581543,3.2819881439208984,15.649871631358394,0.134183683500705
21,63,Elliott,Elliott County,Kentucky,KY,606.882499,8353.87109375,67.71003723144531,3.204993963241577,13.76521996847037,0.2485964157987615
21,65,Estill,Estill County,Kentucky,KY,655.509951,14227.3974609375,177.5484619140625,4.032810211181641,21.704319574757303,0.32407066571046866
21,67,Fayette,Fayette County,Kentucky,KY,734.616008,311210.3125,1817.548828125,7.276797771453857,423.6367151149802,0.22068361718674237
21,69,Fleming,Fleming County,Kentucky,KY,902.727568,14523.478515625,125.4065170288086,3.452878952026367,16.088440223224687,0.30173881279427917
21,71,Floyd,Floyd County,Kentucky,KY,1018.596152,37527.40625,98.44610595703125,4.073237419128418,36.842281581680275,0.14190553164162087
21,73,Franklin,Franklin County,Kentucky,KY,538.305689,49364.328125,646.8884887695312,5.812994480133057,91.70315145043915,0.3106687170162843
21,75,Fulton,Fulton County,Kentucky,KY,533.359371,6793.62890625,259.13580322265625,4.675873279571533,12.737432349810536,0.4798078046592237
21,77,Gallatin,Gallatin County,Kentucky,KY,254.700873,8874.6865234375,207.8730926513672,4.282271862030029,34.84356539067497,0.32238816865855646
21,79,Garrard,Garrard County,Kentucky,KY,595.952848,17871.166015625,183.1407012939453,4.166884422302246,29.987550316438792,0.2831653548971879
21,81,Grant,Grant County,Kentucky,KY,668.157705,25442.349609375,170.7378692626953,4.377621650695801,38.07835997247835,0.23068304027446732
21,83,Graves,Graves County,Kentucky,KY,1429.041267,37043.0078125,258.1737365722656,4.263051509857178,25.921580200594725,0.31639822937169754
21,85,Grayson,Grayson County,Kentucky,KY,1294.807622,26371.6796875,165.3994140625,3.8429079055786133,20.367257065389747,0.2922690861092811
21,87,Green,Green County,Kentucky,KY,740.863549,11171.29296875,96.3346176147461,3.3219451904296875,15.078745585241364,0.2806587526411941
21,89,Greenup,Greenup County,Kentucky,KY,892.153296,37304.23828125,393.91796875,5.074659824371338,41.81370897636632,0.3301498608075279
21,91,Hancock,Hancock County,Kentucky,KY,486.07147,8699.1357421875,140.81988525390625,3.7834908962249756,17.89682439536618,0.33345291687225803
21,93,Hardin,Hardin County,Kentucky,KY,1614.589639,111853.828125,540.2052612304688,5.593541145324707,69.27693912013268,0.27804017303489836
21,95,Harlan,Harlan County,Kentucky,KY,1206.496124,27281.16015625,174.92604064941406,4.362636089324951,22.611892084495416,0.2883368941526778
21,97,Harrison,Harrison County,Kentucky,KY,793.603854,19195.11328125,370.54986572265625,4.314423084259033,24.187273265497524,0.40876611088485715
21,99,Hart,Hart County,Kentucky,KY,1068.530146,18430.283203125,106.56224822998047,3.4887983798980713,17.24825759209324,0.26111383961456025
21,101,Henderson,Henderson County,Kentucky,KY,1130.50978,46736.203125,659.7869262695312,5.552192211151123,41.34082159377692,0.3940113324290032
21,103,Henry,Henry County,Kentucky,KY,741.50031,15404.2978515625,150.3376922607422,3.9589498043060303,20.77449954344928,0.2994787480599781
21,105,Hickman,Hickman County,Kentucky,KY,627.487969,4785.599609375,96.05718994140625,3.2021305561065674,7.626599784855795,0.39326451836296394
21,107,Hopkins,Hopkins County,Kentucky,KY,1403.944044,46567.55078125,376.3716125488281,5.040284633636475,33.16909315600188,0.335165535671277
21,109,Jackson,Jackson County,Kentucky,KY,894.05138,13393.021484375,43.0056037902832,3.246809244155884,14.98014743221469,0.15518559255966777
21,111,Jefferson,Jefferson County,Kentucky,KY,986.032282,759587.3125,1604.8226318359375,7.180599212646484,770.347306438391,0.10646365181361372
21,113,Jessamine,Jessamine County,Kentucky,KY,445.905563,54873.73828125,1009.0890502929688,6.181731700897217,123.06134490017565,0.34493170779785526
21,115,Johnson,Johnson County,Kentucky,KY,678.485015,23035.412109375,163.36691284179688,4.179910659790039,33.95124667473312,0.24096723135705522
21,117,Kenton,Kenton County,Kentucky,KY,415.149811,161927.84375,1317.41357421875,6.812025547027588,390.04677217593627,0.2018961747081601
21,119,Knott,Knott County,Kentucky,KY,910.427588,15807.576171875,49.93510818481445,3.321598529815674,17.36280444510761,0.15503484519429575
21,121,Knox,Knox County,Kentucky,KY,1000.523173,31334.2734375,216.2430877685547,4.437307834625244,31.317888763681836,0.2796954296454302
21,123,Larue,Larue County,Kentucky,KY,677.419096,14276.1396484375,186.95680236816406,3.956613540649414,21.074309438181974,0.3348765733634455
21,125,Laurel,Laurel County,Kentucky,KY,1124.024367,61461.19140625,198.989013671875,4.746501922607422,54.67958988317021,0.18388891793934273
21,127,Lawrence,Lawrence County,Kentucky,KY,1076.387827,15208.892578125,126.16841888427734,3.4946463108062744,14.129565753742957,0.31359885382153596
21,129,Lee,Lee County,Kentucky,KY,540.942126,7824.3505859375,63.70354461669922,3.4072132110595703,14.464302574833116,0.235576487988775
21,131,Leslie,Leslie County,Kentucky,KY,1038.205991,10722.7109375,24.83966064453125,2.8367698192596436,10.328115066232554,0.1263557038385331
21,133,Letcher,Letcher County,Kentucky,KY,875.235599,23844.26953125,85.21251678466797,3.831432580947876,27.24325833923261,0.16832881221514578
21,135,Lewis,Lewis County,Kentucky,KY,1250.5486,13927.51171875,84.98822784423828,3.269874095916748,11.137121515109449,0.284971601810559
21,137,Lincoln,Lincoln County,Kentucky,KY,862.060145,25298.365234375,125.77661895751953,4.02242374420166,29.346403938410816,0.21530810264971506
21,139,Livingston,Livingston County,Kentucky,KY,810.998697,9321.4697265625,90.05105590820312,3.5476834774017334,11.49381590999338,0.3073284070929376
21,141,Logan,Logan County,Kentucky,KY,1430.224005,26567.546875,175.19168090820312,3.949110507965088,18.575794268674716,0.30885619133591713
21,143,Lyon,Lyon County,Kentucky,KY,553.848612,8358.3125,118.28103637695312,3.953796863555908,15.091330589088846,0.32594247520297964
21,145,McCracken,McCracken County,Kentucky,KY,644.190803,65073.56640625,490.2988586425781,5.647173881530762,101.01598176068651,0.2442389370682687
21,147,McCreary,McCreary County,Kentucky,KY,1105.416695,18788.2265625,105.5082015991211,3.9742794036865234,16.996510589610736,0.2605288873107894
21,149,McLean,McLean County,Kentucky,KY,654.041005,9295.408203125,149.3951416015625,3.805347442626953,14.21227129807404,0.36286089567916846
21,151,Madison,Madison County,Kentucky,KY,1132.738966,88571.921875,732.5285034179688,5.696865558624268,78.19270329136008,0.31814571527831653
21,153,Magoffin,Magoffin County,Kentucky,KY,798.866769,13175.4580078125,55.06633377075195,3.308368444442749,16.492685037212382,0.1803960408972811
21,155,Marion,Marion County,Kentucky,KY,888.463711,20597.37109375,230.1026611328125,4.189779758453369,23.183131554767577,0.338037093338987
21,157,Marshall,Marshall County,Kentucky,KY,782.708021,31702.419921875,147.45619201660156,4.330574035644531,40.50350714608941,0.19393505291789764
21,159,Martin,Martin County,Kentucky,KY,594.708779,12542.853515625,48.90945816040039,3.48715877532959,21.090748881689198,0.13167295201895923
21,161,Mason,Mason County,Kentucky,KY,621.924408,17741.46875,364.06353759765625,4.642118453979492,28.526728524859568,0.39585865267642356
21,163,Meade,Meade County,Kentucky,KY,791.093698,28595.216796875,224.6048126220703,4.438004970550537,36.14643482708542,0.27373746331534426
21,165,Menifee,Menifee County,Kentucky,KY,527.283203,6128.66162109375,26.141246795654297,2.8544881343841553,11.623092839340362,0.12931629633254468
21,167,Mercer,Mercer County,Kentucky,KY,645.065865,21445.587890625,333.1655578613281,4.663962364196777,33.24557855905923,0.35625169125879086
21,169,Metcalfe,Metcalfe County,Kentucky,KY,750.166102,10088.42578125,56.01653289794922,3.0874478816986084,13.448255998709469,0.21551869358978312
21,171,Monroe,Monroe County,Kentucky,KY,853.220885,10500.546875,84.55049133300781,3.3089630603790283,12.306950122300394,0.28555036547918655
21,173,Montgomery,Montgomery County,Kentucky,KY,511.132776,28401.74609375,363.7310485839844,4.983985424041748,55.56627832794272,0.3012586008075682
21,175,Morgan,Morgan County,Kentucky,KY,987.114229,13795.45703125,108.91551971435547,3.383462429046631,13.9755426737446,0.2977995195516326
21,177,Muhlenberg,Muhlenberg County,Kentucky,KY,1210.451475,30994.18359375,224.08401489257812,4.435798168182373,25.605473853257934,0.30557709593470644
21,179,Nelson,Nelson County,Kentucky,KY,1081.366442,46124.9296875,298.5115051269531,4.745955944061279,42.65430098070308,0.2785121558062269
21,181,Nicholas,Nicholas County,Kentucky,KY,505.465731,7363.134765625,201.941650390625,3.677351713180542,14.56703058990363,0.42233172874360025
21,183,Ohio,Ohio County,Kentucky,KY,1521.059918,24133.783203125,182.8418426513672,3.879908800125122,15.866425061583275,0.33361020652419904
21,185,Oldham,Oldham County,Kentucky,KY,484.953303,68610.9921875,536.3169555664062,5.807528972625732,141.479585277719,0.2154848675389662
21,187,Owen,Owen County,Kentucky,KY,909.365295,10859.373046875,67.76963806152344,3.0152106285095215,11.941706052104177,0.25482783506965484
21,189,Owsley,Owsley County,Kentucky,KY,511.288846,4631.7421875,25.013307571411133,2.742379665374756,9.058954099499367,0.16284511774388075
21,191,Pendleton,Pendleton County,Kentucky,KY,717.836518,14909.166015625,162.0860137939453,3.7325589656829834,20.769584218373524,0.31243338719263836
21,193,Perry,Perry County,Kentucky,KY,879.818914,27851.16015625,162.4466552734375,4.192037582397461,31.6555596987882,0.24122483204625514
21,195,Pike,Pike County,Kentucky,KY,2037.62187,62931.625,116.13446807861328,3.9052839279174805,30.8848397862946,0.1738272406251012
21,197,Powell,Powell County,Kentucky,KY,463.558849,12191.2431640625,160.23431396484375,4.193357467651367,26.29923512486437,0.2943666775470445
21,199,Pulaski,Pulaski County,Kentucky,KY,1705.275134,66015.515625,258.1068420410156,4.6931891441345215,38.71253049362766,0.25495063288353004
21,201,Robertson,Robertson County,Kentucky,KY,258.794974,2303.6943359375,27.349098205566406,2.510230302810669,8.901619302457936,0.20202360114746593
21,203,Rockcastle,Rockcastle County,Kentucky,KY,819.853864,17167.015625,128.7683868408203,3.8336684703826904,20.939116565534658,0.2707351884352675
21,205,Rowan,Rowan County,Kentucky,KY,724.781543,23599.697265625,306.2364196777344,4.513296127319336,32.56111788931827,0.3403101841857105
21,207,Russell,Russell County,Kentucky,KY,657.060481,18089.94140625,104.50485229492188,3.9955971240997314,27.531622931755656,0.20560174363331168
21,209,Scott,Scott County,Kentucky,KY,729.774435,55492.41796875,907.960205078125,5.91281795501709,76.04050691190628,0.3761616763333722
21,211,Shelby,Shelby County,Kentucky,KY,983.610918,46654.5390625,518.43896484375,5.175346851348877,47.43190443367974,0.3470392528045389
21,213,Simpson,Simpson County,Kentucky,KY,606.589172,17748.8125,358.2768859863281,4.842499256134033,29.26002197085048,0.39093976026864413
21,215,Spencer,Spencer County,Kentucky,KY,483.611359,20232.73828125,108.68972778320312,4.2474260330200195,41.836772244321914,0.15445363205354742
21,217,Taylor,Taylor County,Kentucky,KY,689.891728,24970.06640625,412.366943359375,4.8795318603515625,36.194181482126716,0.37221789191769883
21,219,Todd,Todd County,Kentucky,KY,969.958282,12603.349609375,131.68667602539062,3.511190176010132,12.993702763574113,0.33675663741017364
21,221,Trigg,Trigg County,Kentucky,KY,1143.637621,15122.73828125,131.07131958007812,3.8602497577667236,13.223365516802984,0.32572650999102215
21,223,Trimble,Trimble County,Kentucky,KY,392.766455,9197.76953125,60.88779067993164,3.5418434143066406,23.417910094307825,0.15996937745831852
21,225,Union,Union County,Kentucky,KY,887.992798,14552.029296875,274.2351989746094,4.552093505859375,16.38755328832633,0.41500648212929847
21,227,Warren,Warren County,Kentucky,KY,1403.048148,125000.578125,932.3709106445312,5.9393839836120605,89.09215147262358,0.3240310863116494
21,229,Washington,Washington County,Kentucky,KY,769.154199,12085.859375,133.82485961914062,3.519360065460205,15.71318129799354,0.3223383256725927
21,231,Wayne,Wayne County,Kentucky,KY,1186.690748,21089.1484375,199.6099090576172,3.984992027282715,17.77139366177986,0.34168685140435584
21,233,Webster,Webster County,Kentucky,KY,860.132094,13171.8701171875,213.81178283691406,4.135636806488037,15.313775882879101,0.3901597958248911
21,235,Whitley,Whitley County,Kentucky,KY,1133.97664,35574.3515625,260.3522644042969,4.488105773925781,31.37132662847446,0.3008666377316351
21,237,Wolfe,Wolfe County,Kentucky,KY,575.419135,7384.751953125,34.6932373046875,2.9989757537841797,12.833692006305977,0.15648394077639372
21,239,Woodford,Woodford County,Kentucky,KY,492.386256,25692.9609375,614.45947265625,5.534887790679932,52.180499809686,0.3977946957172241
22,1,Acadia,Acadia Parish,Louisiana,LA,1696.880727,64368.3828125,467.882080078125,5.1074957847595215,37.93335724090642,0.337843005855557
22,3,Allen,Allen Parish,Louisiana,LA,1973.083805,25318.005859375,297.3538513183594,4.464770793914795,12.831693106606286,0.41424259518584183
22,5,Ascension,Ascension Parish,Louisiana,LA,751.259388,124829.75,594.9840698242188,6.093331336975098,166.16065235779791,0.1926347643803347
22,7,Assumption,Assumption Parish,Louisiana,LA,877.029981,23338.146484375,224.1646270751953,4.878868103027344,26.610431786795438,0.3144786297511106
22,9,Avoyelles,Avoyelles Parish,Louisiana,LA,2154.960193,41951.15234375,269.7574462890625,4.588919639587402,19.467251636489976,0.34248975741050874
22,11,Beauregard,Beauregard Parish,Louisiana,LA,2997.555223,36947.8515625,186.1318817138672,4.081246376037598,12.32599529076299,0.3391077983073185
22,13,Bienville,Bienville Parish,Louisiana,LA,2101.207369,13357.2216796875,127.3130874633789,3.5439445972442627,6.356926915806708,0.3917646199142165
22,15,Bossier,Bossier Parish,Louisiana,LA,2176.404826,125999.796875,810.5769653320312,5.9924445152282715,57.89354782243072,0.3433952897127664
22,17,Caddo,Caddo Parish,Louisiana,LA,2276.7737,253715.84375,920.3656005859375,6.342336654663086,111.43656646683857,0.27311446876812134
22,19,Calcasieu,Calcasieu Parish,Louisiana,LA,2756.144275,195210.40625,685.7528076171875,5.970829010009766,70.82735400344744,0.28659301959442884
22,21,Caldwell,Caldwell Parish,Louisiana,LA,1371.371987,9796.845703125,103.44818115234375,3.40049147605896,7.143828075820977,0.3700141802195279
22,23,Cameron,Cameron Parish,Louisiana,LA,3327.796101,5581.03271484375,33.70195388793945,2.7813541889190674,1.677095755105505,0.36997137956901416
22,25,Catahoula,Catahoula Parish,Louisiana,LA,1833.782907,10044.208984375,144.02374267578125,3.544721841812134,5.477316287568057,0.43509499437225385
22,27,Claiborne,Claiborne Parish,Louisiana,LA,1955.125376,17351.5625,191.2684783935547,3.933643341064453,8.874910383240813,0.4051682713632436
22,29,Concordia,Concordia Parish,Louisiana,LA,1805.172274,20928.22265625,364.5496826171875,5.154116630554199,11.593476676813838,0.4598601380284235
22,31,De Soto,De Soto Parish,Louisiana,LA,2269.93258,27078.2109375,180.80751037597656,4.01174259185791,11.929081584220443,0.35178930344598464
22,33,East Baton Rouge,East Baton Rouge Parish,Louisiana,LA,1179.460545,450033.75,1252.915771484375,6.8209404945373535,381.5589694015581,0.16810333603142916
22,35,East Carroll,East Carroll Parish,Louisiana,LA,1089.628528,6914.83056640625,430.9482421875,4.915434837341309,6.346043985373932,0.6031459039685927
22,37,East Feliciana,East Feliciana Parish,Louisiana,LA,1174.307281,19480.845703125,115.7038803100586,3.7843918800354004,16.58922329642355,0.27478237123308374
22,39,Evangeline,Evangeline Parish,Louisiana,LA,1715.558149,32500.814453125,330.3747253417969,4.615991115570068,18.944746624921894,0.3838473807200586
22,41,Franklin,Franklin Parish,Louisiana,LA,1617.688504,20401.71484375,210.00367736816406,3.8709053993225098,12.611646057509475,0.38064666161252503
22,43,Grant,Grant Parish,Louisiana,LA,1665.429793,24123.4765625,107.2291259765625,3.909637689590454,14.484835484446027,0.26987180854383414
22,45,Iberia,Iberia Parish,Louisiana,LA,1486.894804,72510.1796875,719.7617797851562,5.911881923675537,48.766180023250655,0.36852673273850045
22,47,Iberville,Iberville Parish,Louisiana,LA,1602.243589,33193.95703125,530.9776000976562,5.397357940673828,20.717172631639098,0.43958346054214265
22,49,Jackson,Jackson Parish,Louisiana,LA,1474.183476,16713.94921875,198.181640625,4.080893516540527,11.337767307025493,0.39214635169701695
22,51,Jefferson,Jefferson Parish,Louisiana,LA,765.849559,413139.1875,2141.784912109375,7.533491134643555,539.4521451960514,0.20762593728527082
22,53,Jefferson Davis,Jefferson Davis Parish,Louisiana,LA,1687.025359,31895.8515625,352.7998962402344,4.799015998840332,18.90656319559213,0.3938233495299482
22,55,Lafayette,Lafayette Parish,Louisiana,LA,696.088606,236438.859375,995.9634399414062,6.536259651184082,339.6677626052106,0.16434896965597795
22,57,Lafourche,Lafourche Parish,Louisiana,LA,2767.038601,98641.140625,544.9008178710938,5.77117919921875,35.648631930668174,0.34406431964802
22,59,LaSalle,LaSalle Parish,Louisiana,LA,1617.925445,14998.27734375,151.8794708251953,4.1021504402160645,9.270067041778924,0.37844562560257294
22,61,Lincoln,Lincoln Parish,Louisiana,LA,1221.806127,48241.046875,479.61376953125,5.2321038246154785,39.4833892292308,0.3513043298921045
22,63,Livingston,Livingston Parish,Louisiana,LA,1678.761759,150018.5,396.2514953613281,5.444274425506592,89.3625907283965,0.20056350626955718
22,65,Madison,Madison Parish,Louisiana,LA,1617.200406,11320.2353515625,583.990234375,5.407447338104248,6.9998964318603445,0.5987707931132533
22,67,Morehouse,Morehouse Parish,Louisiana,LA,2058.860093,26584.0625,312.6954650878906,4.8049635887146,12.912029617934802,0.4177075815008542
22,69,Natchitoches,Natchitoches Parish,Louisiana,LA,3243.376637,39537.95703125,434.98834228515625,4.8341169357299805,12.19036869792005,0.44217087985197995
22,71,Orleans,Orleans Parish,Louisiana,LA,438.830826,289262.21875,2162.87353515625,7.537652969360352,659.1656775497353,0.1952984631809391
22,73,Ouachita,Ouachita Parish,Louisiana,LA,1580.933156,155276.015625,688.1334838867188,5.9628005027771,98.21795123702245,0.2643027959234641
22,75,Plaquemines,Plaquemines Parish,Louisiana,LA,2020.951599,22687.71484375,543.3775024414062,5.6584625244140625,11.226253441683737,0.5097075595854562
